"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,825541,2020000140545,55,2020008255411,39,35,90239,1,2,46,2,81,515,51500,2,1976,49,3250,65500,0,"Healthcare Practitioners and Technical Occupations"
2020,202001,825586,2020000141743,659,2020008255861,39,49,410439,1,3,603,2,61,434,43400,2,2020,45,0,9700,0,NA
2020,202001,825641,2020000143659,70,2020008256411,39,0,210039,1,1,70,1,71,434,43400,2,1974,52,0,18000,0,NA
2020,202001,825655,2020000143905,94,2020008256551,39,0,60039,1,1,94,2,52,300,30025,2,2002,22,4850,67000,67000,"Sales and Related Occupations:"
2020,202001,825667,2020000144271,128,2020008256671,39,0,320039,1,2,117,2,55,521,52100,2,1995,22,3090,68700,70000,"Healthcare Practitioners and Technical Occupations"
2020,202001,825682,2020000144642,96,2020008256821,39,49,410739,1,1,96,1,66,426,42600,2,1985,62,10,225000,0,"Management, Business and Financial Operations"
2020,202001,825713,2020000145537,408,2020008257131,39,49,410639,1,1,408,2,26,600,60045,2,2017,14,9620,310,310,"Production, Transportation, and Material Moving Occupations"
2020,202001,825719,2020000145586,52,2020008257191,39,113,460239,1,1,52,1,55,521,52100,2,1979,51,9130,49500,37500,"Production, Transportation, and Material Moving Occupations"
2020,202001,825719,2020000145586,52,2020008257191,39,113,460239,1,3,63,1,86,521,52100,2,1978,51,0,26500,0,NA
2020,202001,825719,2020000145586,52,2020008257191,39,113,460239,1,4,65,2,86,514,51400,2,1977,51,2310,36000,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,825729,2020000145837,79,2020008257291,39,49,410839,1,1,79,1,57,540,54000,2,1994,41,9142,21000,21000,"Production, Transportation, and Material Moving Occupations"
2020,202001,825729,2020000145837,79,2020008257291,39,49,410839,1,2,90,2,42,537,53700,2,2009,19,4600,19000,19000,"Service Occupations"
2020,202001,825759,2020000147167,114,2020008257591,39,113,460439,1,1,114,2,60,434,43400,2,1965,55,5120,40000,40000,"Office and Administrative Support Occupations:"
2020,202001,825793,2020000147876,297,2020008257931,39,113,460439,1,1,297,2,30,210,21040,2,2004,16,5240,32000,32000,"Office and Administrative Support Occupations:"
2020,202001,825855,2020000149463,100,2020008258551,39,35,90439,1,1,100,1,19,465,46530,2,2010,14,9620,5000,5000,"Production, Transportation, and Material Moving Occupations"
2020,202001,825899,2020000150809,38,2020008258991,39,61,550539,1,1,38,1,49,456,45600,2,2011,19,2205,116600,115000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,825899,2020000150809,38,2020008258991,39,61,550539,1,2,38,2,50,456,45600,2,2011,19,2205,132300,130000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,825917,2020000151156,88,2020008259171,39,165,530239,1,1,88,1,47,521,52100,2,2013,23,1021,1e+05,1e+05,"Computer and Mathematical Occupations"
2020,202001,825917,2020000151156,88,2020008259171,39,165,530239,1,2,120,2,41,521,52100,2,2013,18,3255,220000,220000,"Healthcare Practitioners and Technical Occupations"
2020,202001,825928,2020000151503,84,2020008259281,39,35,90139,1,1,84,1,50,411,41100,2,2011,20,230,82000,82000,"Management, Business and Financial Operations"
2020,202001,825928,2020000151503,84,2020008259281,39,35,90139,1,2,93,2,48,411,41100,2,2003,18,350,150000,150000,"Management, Business and Financial Operations"
2020,202001,825946,2020000152111,91,2020008259461,39,49,410539,1,1,91,1,94,434,43400,2,1959,66,0,22800,0,NA
2020,202001,825985,2020000153185,139,2020008259851,39,17,540139,1,1,139,1,54,600,60044,2,2019,7,7700,53000,47000,"Production, Transportation, and Material Moving Occupations"
2020,202001,825985,2020000153185,139,2020008259851,39,17,540139,1,2,145,2,52,600,60044,2,2019,7,8740,33300,30000,"Production, Transportation, and Material Moving Occupations"
2020,202001,825985,2020000153185,139,2020008259851,39,17,540139,1,3,179,2,16,600,60044,2,2019,7,0,0,0,NA
2020,202001,825985,2020000153185,139,2020008259851,39,17,540139,1,4,151,1,15,600,60044,2,2019,7,0,0,999999,NA
2020,202001,825986,2020000153293,90,2020008259861,39,49,410439,1,1,90,1,24,500,50000,2,2017,3,0,0,0,NA
2020,202001,826043,2020000154632,92,2020008260431,39,0,270039,1,1,92,2,65,515,51500,2,1998,37,710,26000,0,"Management, Business and Financial Operations"
2020,202001,826104,2020000156417,111,2020008261041,39,0,150039,1,1,111,1,59,599,59900,2,1992,36,4700,32200,31000,"Sales and Related Occupations:"
2020,202001,826160,2020000157990,101,2020008261601,39,35,90439,1,2,105,2,59,465,46530,2,2008,49,5400,90000,90000,"Office and Administrative Support Occupations:"
2020,202001,826163,2020000158069,45,2020008261631,39,0,560039,1,2,46,2,68,300,30005,2,1993,31,2861,85000,85000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,826208,2020000159359,64,2020008262081,39,61,550539,1,2,74,1,33,521,52110,2,2012,17,1021,1e+05,1e+05,"Computer and Mathematical Occupations"
2020,202001,826214,2020000159573,93,2020008262141,39,35,90139,1,1,93,1,63,541,54100,2,1989,37,9620,77000,77000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826233,2020000160187,247,2020008262331,39,49,411139,1,1,247,1,28,600,60024,2,2019,14,8225,27000,27000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826233,2020000160187,247,2020008262331,39,49,411139,1,2,232,1,24,600,60033,2,2015,15,8030,30000,30000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826239,2020000160337,75,2020008262391,39,61,550739,1,2,121,1,84,500,50000,2,1953,68,0,12750,0,NA
2020,202001,826276,2020000161681,119,2020008262761,39,35,90339,1,1,119,2,72,434,43400,2,1965,63,0,5200,0,NA
2020,202001,826324,2020000163042,69,2020008263241,39,61,550439,1,1,69,2,53,455,45500,2,2000,32,2205,111500,110000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,826325,2020000163044,119,2020008263251,39,61,550539,1,1,119,2,45,456,45600,2,2017,20,4200,50000,0,"Service Occupations"
2020,202001,826334,2020000163206,64,2020008263341,39,153,180239,1,1,64,2,72,456,45600,2,1995,32,0,8600,0,NA
2020,202001,826334,2020000163206,64,2020008263341,39,153,180239,1,2,63,1,75,456,45600,2,1995,32,3601,25300,13400,"Service Occupations"
2020,202001,826360,2020000163901,34,2020008263601,39,35,91039,1,1,34,2,62,521,52100,2,2011,34,2205,77000,77000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,826366,2020000164159,119,2020008263661,39,17,540339,1,2,160,2,41,710,71041,2,2015,41,0,550,0,NA
2020,202001,826382,2020000164522,116,2020008263821,39,35,90839,1,1,116,2,80,260,26030,2,2005,53,0,11700,0,NA
2020,202001,826383,2020000164640,95,2020008263831,39,103,190039,1,2,99,2,75,453,45300,2,2010,51,8990,14000,2000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826432,2020000166062,68,2020008264321,39,3,250039,1,1,68,2,44,210,21030,2,2013,18,1420,172000,122000,"Computer and Mathematical Occupations"
2020,202001,826579,2020000169976,155,2020008265791,39,41,400039,1,1,155,2,44,600,60033,2,2010,21,3603,50000,50000,"Service Occupations"
2020,202001,826593,2020000170206,89,2020008265931,39,49,410539,1,1,89,1,74,518,51800,2,1980,49,0,153230,0,NA
2020,202001,826593,2020000170206,89,2020008265931,39,49,410539,1,2,94,2,68,518,51800,2,1987,46,0,9000,0,NA
2020,202001,826603,2020000170454,60,2020008266031,39,0,240039,1,1,60,1,72,453,45300,2,1955,68,0,16200,0,NA
2020,202001,826638,2020000171366,65,2020008266381,39,0,310039,1,1,65,1,72,450,45000,2,1956,69,0,20770,0,NA
2020,202001,826686,2020000172535,452,2020008266861,39,103,190039,1,1,452,1,53,521,52100,2,1999,19,4700,20000,20000,"Sales and Related Occupations:"
2020,202001,826721,2020000173590,158,2020008267211,39,139,220039,1,1,158,1,66,521,52100,2,1994,43,20,66600,46000,"Management, Business and Financial Operations"
2020,202001,826721,2020000173590,158,2020008267211,39,139,220039,1,2,100,2,60,521,52100,2,1984,41,20,15000,15000,"Management, Business and Financial Operations"
2020,202001,826797,2020000175444,57,2020008267971,39,35,90539,1,1,57,2,41,536,53600,2,2003,5,4600,0,0,"Service Occupations"
2020,202001,826797,2020000175444,57,2020008267971,39,35,90539,1,2,53,1,46,535,53500,2,1988,39,4030,8400,8400,"Service Occupations"
2020,202001,826797,2020000175444,57,2020008267971,39,35,90539,1,3,62,2,20,535,53500,2,2014,11,9620,3400,3400,"Production, Transportation, and Material Moving Occupations"
2020,202001,826829,2020000176135,115,2020008268291,39,35,90439,1,1,115,1,35,600,60012,2,2013,12,9130,42000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826829,2020000176135,115,2020008268291,39,35,90439,1,2,113,2,31,600,60012,2,2016,7,4220,1200,0,"Service Occupations"
2020,202001,826839,2020000176376,151,2020008268391,39,61,550239,1,1,151,1,41,521,52120,2,2018,16,3602,14000,14000,"Service Occupations"
2020,202001,826839,2020000176376,151,2020008268391,39,61,550239,1,2,126,2,34,521,52120,2,2001,29,3602,29000,29000,"Service Occupations"
2020,202001,826882,2020000177689,87,2020008268821,39,35,90439,1,2,80,1,79,434,43400,2,1973,54,0,18800,0,NA
2020,202001,826911,2020000178497,32,2020008269111,39,0,420039,1,2,44,2,55,501,50100,2,2006,22,8740,39300,39300,"Production, Transportation, and Material Moving Occupations"
2020,202001,826925,2020000178801,146,2020008269251,39,61,550539,1,2,161,2,29,453,45300,2,1991,28,2300,21000,21000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,826935,2020000178960,147,2020008269351,39,35,90439,1,1,147,1,59,300,30030,2,2008,38,7905,59000,59000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826935,2020000178960,147,2020008269351,39,35,90439,1,2,129,2,56,260,26010,2,2010,32,0,0,0,NA
2020,202001,826954,2020000179397,92,2020008269541,39,113,460439,1,1,92,1,63,518,51800,2,1996,45,8030,45000,43000,"Production, Transportation, and Material Moving Occupations"
2020,202001,826954,2020000179397,92,2020008269541,39,113,460439,1,2,97,2,48,518,51800,2,2014,10,4521,18100,11700,"Service Occupations"
2020,202001,827030,2020000181654,148,2020008270301,39,0,20039,1,5,188,2,12,500,50000,2,2008,12,0,9999999,999999,NA
2020,202001,827046,2020000182131,156,2020008270461,39,41,400039,1,1,156,2,48,521,52100,2,1988,43,3323,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,827046,2020000182131,156,2020008270461,39,41,400039,1,2,120,1,53,521,52100,2,1996,27,3324,445150,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,827046,2020000182131,156,2020008270461,39,41,400039,1,3,149,2,16,521,52140,2,2016,14,0,0,0,NA
2020,202001,827068,2020000182624,214,2020008270681,39,0,490039,1,1,214,1,28,200,20000,2,2010,26,6240,13300,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,827068,2020000182624,214,2020008270681,39,0,490039,1,2,211,2,25,200,20000,2,2013,21,0,0,0,NA
2020,202001,827122,2020000183929,88,2020008271221,39,153,180439,1,2,96,2,40,456,45600,2,1988,32,3300,50000,50000,"Healthcare Practitioners and Technical Occupations"
2020,202001,827147,2020000184539,103,2020008271471,39,35,90239,1,1,103,1,30,430,43000,2,2007,18,9350,35000,35000,"Production, Transportation, and Material Moving Occupations"
2020,202001,827147,2020000184539,103,2020008271471,39,35,90239,1,3,98,2,62,430,43000,2,2007,18,4220,27000,27000,"Service Occupations"
2020,202001,827183,2020000185518,83,2020008271831,39,0,500039,1,2,124,2,52,515,51500,2,2005,19,3603,9000,9000,"Service Occupations"
2020,202001,827201,2020000185974,95,2020008272011,39,17,540239,1,3,79,1,89,434,43400,2,1961,59,0,15200,0,NA
2020,202001,827219,2020000186332,79,2020008272191,39,103,190039,1,2,72,1,79,461,46100,2,1961,69,0,31100,0,NA
2020,202001,827268,2020000187889,68,2020008272681,39,49,410339,1,1,68,1,56,537,53700,2,2008,24,160,160000,160000,"Management, Business and Financial Operations"
2020,202001,827268,2020000187889,68,2020008272681,39,49,410339,1,2,85,2,23,700,70010,2,2008,24,705,52000,52000,"Management, Business and Financial Operations"
2020,202001,827268,2020000187889,68,2020008272681,39,49,410339,1,6,73,1,80,599,59900,2,1996,28,0,13200,0,NA
2020,202001,827268,2020000187889,68,2020008272681,39,49,410339,1,7,64,2,80,599,59900,2,2007,28,0,13200,0,NA
2020,202001,827274,2020000188039,100,2020008272741,39,113,460439,1,1,100,2,70,300,30030,2,1996,35,0,8500,0,NA
2020,202001,827274,2020000188039,100,2020008272741,39,113,460439,1,2,73,1,75,300,30030,2,1996,35,0,22000,0,NA
2020,202001,827282,2020000188402,57,2020008272821,39,113,460439,1,1,57,2,80,434,43400,2,1961,64,0,10900,0,NA
2020,202001,827282,2020000188402,57,2020008272821,39,113,460439,1,2,63,1,80,434,43400,2,1970,59,0,7700,0,NA
2020,202001,827284,2020000188419,353,2020008272841,39,0,30039,1,1,353,1,60,535,53500,2,1994,37,1360,84000,84000,"Computer and Mathematical Occupations"
2020,202001,827338,2020000189770,95,2020008273381,39,0,150039,1,2,102,2,50,420,42000,2,2013,21,1822,65000,65000,"Computer and Mathematical Occupations"
2020,202001,827433,2020000192149,69,2020008274331,39,0,450039,1,2,48,1,57,600,60038,2,2010,16,7750,13300,13300,"Production, Transportation, and Material Moving Occupations"
2020,202001,827433,2020000192149,69,2020008274331,39,0,450039,1,3,96,1,26,600,60075,2,2016,13,7750,19000,19000,"Production, Transportation, and Material Moving Occupations"
2020,202001,827449,2020000192613,56,2020008274491,39,7,130039,1,3,67,1,23,465,46500,2,1997,23,7320,4600,5900,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,827460,2020000192961,230,2020008274601,39,35,90939,1,1,230,1,35,300,30040,2,2001,26,800,21200,21200,"Management, Business and Financial Operations"
2020,202001,827467,2020000193258,69,2020008274671,39,35,91039,1,1,69,1,84,434,43400,2,1957,64,0,23800,0,NA
2020,202001,827469,2020000193384,93,2020008274691,39,35,91039,1,1,93,1,82,500,50010,2,1972,54,0,184800,0,NA
2020,202001,827478,2020000193624,237,2020008274781,39,17,540239,1,1,237,2,50,434,43400,2,2019,9,8800,15600,15600,"Production, Transportation, and Material Moving Occupations"
2020,202001,827478,2020000193624,237,2020008274781,39,17,540239,1,2,208,1,55,434,43400,2,2019,9,0,0,0,NA
2020,202001,827478,2020000193624,237,2020008274781,39,17,540239,1,3,219,2,13,434,43400,2,2019,9,0,9999999,999999,NA
2020,202001,827679,2020000199288,97,2020008276791,39,0,100039,1,2,93,1,57,433,43330,2,2008,17,8225,35000,35000,"Production, Transportation, and Material Moving Occupations"
2020,202001,827694,2020000199885,30,2020008276941,39,35,90339,1,1,30,2,57,210,21070,2,2006,30,440,32000,32000,"Management, Business and Financial Operations"
2020,202001,827710,2020000200401,132,2020008277101,39,49,410839,1,1,132,1,38,465,46530,2,2006,21,9130,80000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,827710,2020000200401,132,2020008277101,39,49,410839,1,2,138,2,36,465,46500,2,2006,25,0,0,0,NA
2020,202001,827711,2020000200405,85,2020008277111,39,165,530139,1,2,86,1,50,150,15000,2,2010,19,4251,62000,62000,"Service Occupations"
2020,202001,827724,2020000200637,81,2020008277241,39,17,540339,1,2,82,2,71,453,45300,2,1997,50,0,26800,0,NA
2020,202001,827746,2020000201346,47,2020008277461,39,35,90139,1,2,46,2,90,420,42000,2,1968,67,0,27740,0,NA
2020,202001,827747,2020000201359,64,2020008277471,39,153,180239,1,2,83,2,45,543,54300,2,2017,20,530,135000,135000,"Management, Business and Financial Operations"
2020,202001,827747,2020000201359,64,2020008277471,39,153,180239,1,3,63,2,18,543,54300,2,2013,7,4055,2500,2500,"Service Occupations"
2020,202001,827766,2020000201795,57,2020008277661,39,35,90839,1,2,81,1,64,200,20000,2,1996,60,4220,10000,0,"Service Occupations"
2020,202001,827795,2020000202741,70,2020008277951,39,41,400039,1,1,70,1,33,438,43800,2,2019,6,1410,75000,75000,"Computer and Mathematical Occupations"
2020,202001,827805,2020000203052,82,2020008278051,39,103,190039,1,2,78,1,86,457,45700,2,1965,59,0,34700,0,NA
2020,202001,827805,2020000203052,82,2020008278051,39,103,190039,1,3,73,2,73,457,45730,2,1972,53,0,10000,0,NA
2020,202001,827812,2020000203151,92,2020008278121,39,35,90139,1,1,92,2,55,456,45600,2,2004,20,8225,30000,30000,"Production, Transportation, and Material Moving Occupations"
2020,202001,827812,2020000203151,92,2020008278121,39,35,90139,1,2,94,1,70,456,45600,2,1990,37,1440,10000,0,"Computer and Mathematical Occupations"
2020,202001,827815,2020000203309,418,2020008278151,39,153,180239,1,1,418,1,54,521,52120,2,2010,10,4220,24000,24000,"Service Occupations"
2020,202001,827815,2020000203309,418,2020008278151,39,153,180239,1,2,566,2,43,521,52120,2,2010,18,9645,25000,25000,"Production, Transportation, and Material Moving Occupations"
2020,202001,827815,2020000203309,418,2020008278151,39,153,180239,1,3,689,1,29,521,52120,2,2015,10,9130,8400,8400,"Production, Transportation, and Material Moving Occupations"
2020,202001,827815,2020000203309,418,2020008278151,39,153,180239,1,6,585,2,28,521,52120,2,2015,10,3645,25000,25000,"Service Occupations"
2020,202001,827824,2020000203386,106,2020008278241,39,0,30039,1,1,106,1,62,300,30025,2,1979,47,8740,471000,433000,"Production, Transportation, and Material Moving Occupations"
2020,202001,827824,2020000203386,106,2020008278241,39,0,30039,1,2,111,2,59,250,25000,2,1978,50,2310,38000,37000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,827848,2020000203865,132,2020008278481,39,49,410539,1,2,112,2,52,260,26060,2,1993,34,0,0,0,NA
2020,202001,827915,2020000205684,227,2020008279151,39,93,80239,1,6,207,2,62,453,45300,2,2007,23,5400,35000,35000,"Office and Administrative Support Occupations:"
2020,202001,827920,2020000205791,162,2020008279201,39,0,150039,1,1,162,1,44,260,26010,2,2001,36,0,630,0,NA
2020,202001,828058,2020000209345,50,2020008280581,39,0,40039,1,1,50,1,57,600,60026,2,1995,39,1720,120000,120000,"Computer and Mathematical Occupations"
2020,202001,828093,2020000210439,59,2020008280931,39,61,550639,1,1,59,1,61,521,52140,2,1996,29,300,435000,433000,"Management, Business and Financial Operations"
2020,202001,828093,2020000210439,59,2020008280931,39,61,550639,1,2,77,2,52,413,41300,2,1967,53,3090,172000,170000,"Healthcare Practitioners and Technical Occupations"
2020,202001,828116,2020000211007,129,2020008281161,39,113,460339,1,1,129,1,31,465,46547,2,2013,15,9130,28000,25000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828116,2020000211007,129,2020008281161,39,113,460339,1,2,137,2,26,465,46547,2,2012,14,3421,30000,30000,"Healthcare Practitioners and Technical Occupations"
2020,202001,828123,2020000211219,109,2020008281231,39,23,430039,1,1,109,1,62,453,45300,2,1960,62,7700,50000,50000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828138,2020000211635,62,2020008281381,39,35,91039,1,1,62,1,74,411,41100,2,1956,70,2205,84900,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,828189,2020000212923,66,2020008281891,39,0,450039,1,1,66,2,45,457,45720,2,2018,17,3602,25000,25000,"Service Occupations"
2020,202001,828197,2020000213098,158,2020008281971,39,0,100039,1,1,158,2,26,455,45500,2,2010,18,3323,50000,50000,"Healthcare Practitioners and Technical Occupations"
2020,202001,828212,2020000213511,234,2020008282121,39,165,530239,1,2,256,2,55,521,52100,2,1976,50,5860,45080,45000,"Office and Administrative Support Occupations:"
2020,202001,828229,2020000214037,166,2020008282291,39,49,410239,1,1,166,1,47,600,60033,2,2013,12,5510,43000,43000,"Office and Administrative Support Occupations:"
2020,202001,828267,2020000214663,117,2020008282671,39,0,100039,1,4,117,2,72,453,45300,2,1974,69,0,22900,0,NA
2020,202001,828285,2020000215206,73,2020008282851,39,35,90639,1,2,89,2,23,500,50000,2,2017,10,5120,40000,40000,"Office and Administrative Support Occupations:"
2020,202001,828288,2020000215323,680,2020008282881,39,49,410739,1,1,680,2,72,600,60065,2,1979,42,0,0,0,NA
2020,202001,828289,2020000215342,111,2020008282891,39,49,410339,1,1,111,1,65,500,50000,2,1992,38,1530,28800,10600,"Computer and Mathematical Occupations"
2020,202001,828289,2020000215342,111,2020008282891,39,49,410339,1,2,123,2,65,500,50000,2,1992,37,1010,116000,110000,"Computer and Mathematical Occupations"
2020,202001,828308,2020000216079,76,2020008283081,39,0,30039,1,1,76,1,76,413,41300,2,1998,27,440,39100,0,"Management, Business and Financial Operations"
2020,202001,828323,2020000216463,157,2020008283231,39,0,560039,1,1,157,1,76,461,46100,2,1952,70,0,53700,0,NA
2020,202001,828359,2020000217328,50,2020008283591,39,35,91039,1,2,43,2,69,453,45300,2,1994,58,0,40300,0,NA
2020,202001,828369,2020000217620,188,2020008283691,39,17,540139,1,1,188,1,36,600,60099,2,2010,16,4720,75000,75000,"Sales and Related Occupations:"
2020,202001,828384,2020000217946,88,2020008283841,39,61,550239,1,1,88,1,44,150,15000,2,2011,22,1108,160000,135000,"Computer and Mathematical Occupations"
2020,202001,828403,2020000218259,93,2020008284031,39,49,410639,1,1,93,1,60,260,26010,2,2005,20,440,70000,0,"Management, Business and Financial Operations"
2020,202001,828403,2020000218259,93,2020008284031,39,49,410639,1,2,71,2,53,260,26010,2,2017,27,5110,0,0,"Office and Administrative Support Occupations:"
2020,202001,828407,2020000218315,76,2020008284071,39,35,90339,1,1,76,2,80,456,45600,2,1980,51,4130,21600,0,"Service Occupations"
2020,202001,828432,2020000218985,63,2020008284321,39,35,90439,1,1,63,1,63,457,45700,2,2001,28,8025,90500,70000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828432,2020000218985,63,2020008284321,39,35,90439,1,2,59,2,60,457,45700,2,2001,28,5860,8000,8000,"Office and Administrative Support Occupations:"
2020,202001,828433,2020000218996,136,2020008284331,39,45,390039,1,1,136,2,32,502,50200,2,2007,24,2205,22000,22000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,828433,2020000218996,136,2020008284331,39,45,390039,1,2,138,1,34,502,50200,2,2004,29,3090,2e+05,2e+05,"Healthcare Practitioners and Technical Occupations"
2020,202001,828448,2020000219556,143,2020008284481,39,49,410539,1,2,85,2,31,210,21050,2,1990,31,4710,140000,140000,"Sales and Related Occupations:"
2020,202001,828465,2020000219811,76,2020008284651,39,153,180539,1,1,76,1,76,411,41100,2,1964,72,9150,45800,3600,"Production, Transportation, and Material Moving Occupations"
2020,202001,828512,2020000221119,50,2020008285121,39,0,450039,1,2,48,2,51,210,21040,2,1994,41,3255,27200,28500,"Healthcare Practitioners and Technical Occupations"
2020,202001,828517,2020000221455,28,2020008285171,39,0,350039,1,2,32,2,69,410,41000,2,1966,54,630,5000,5000,"Management, Business and Financial Operations"
2020,202001,828532,2020000221953,167,2020008285321,39,113,460239,1,1,167,2,52,600,60032,2,1993,34,6305,72400,70000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,828536,2020000222123,24,2020008285361,39,3,250039,1,1,24,2,72,150,15000,2,1955,68,0,22300,0,NA
2020,202001,828575,2020000222980,88,2020008285751,39,49,410139,1,1,88,1,52,413,41300,2,2009,21,10,439000,433000,"Management, Business and Financial Operations"
2020,202001,828575,2020000222980,88,2020008285751,39,49,410139,1,2,90,2,50,413,41300,2,2009,21,0,0,0,NA
2020,202001,828584,2020000223335,392,2020008285841,39,35,90339,1,1,392,2,53,521,52100,2,1996,27,3255,97000,97000,"Healthcare Practitioners and Technical Occupations"
2020,202001,828584,2020000223335,392,2020008285841,39,35,90339,1,2,409,1,58,521,52100,2,2017,9,1050,85000,85000,"Computer and Mathematical Occupations"
2020,202001,828584,2020000223335,392,2020008285841,39,35,90339,1,3,430,2,26,515,51500,2,2011,22,530,53000,53000,"Management, Business and Financial Operations"
2020,202001,828584,2020000223335,392,2020008285841,39,35,90339,1,4,373,2,23,515,51500,2,1997,23,2310,47000,47000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,828584,2020000223335,392,2020008285841,39,35,90339,1,5,427,1,21,515,51500,2,1999,21,9130,10000,10000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828613,2020000224220,91,2020008286131,39,61,550439,1,1,91,1,51,521,52100,2,1980,45,4000,36000,36000,"Service Occupations"
2020,202001,828625,2020000224859,77,2020008286251,39,0,310039,1,2,99,2,53,500,50040,2,1998,29,2861,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,828628,2020000224900,57,2020008286281,39,35,90539,1,1,57,2,61,456,45600,2,1980,51,8990,38000,38000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828628,2020000224900,57,2020008286281,39,35,90539,1,2,53,1,62,456,45600,2,2004,23,7210,42000,42000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,828628,2020000224900,57,2020008286281,39,35,90539,1,3,63,2,42,456,45600,2,2017,17,4700,9000,0,"Sales and Related Occupations:"
2020,202001,828679,2020000226358,86,2020008286791,39,165,530139,1,1,86,1,47,521,52100,2,2015,20,1022,103000,1e+05,"Computer and Mathematical Occupations"
2020,202001,828679,2020000226358,86,2020008286791,39,165,530139,1,2,123,2,40,521,52100,2,2015,16,0,0,0,NA
2020,202001,828693,2020000226555,81,2020008286931,39,113,460439,1,2,83,1,44,410,41000,2,2000,42,1650,110160,90000,"Computer and Mathematical Occupations"
2020,202001,828712,2020000226922,65,2020008287121,39,0,10039,1,2,63,1,58,200,20000,2,1999,41,8740,30000,30000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828713,2020000226939,105,2020008287131,39,41,400039,1,1,105,1,45,521,52100,2,2017,16,1021,101600,101000,"Computer and Mathematical Occupations"
2020,202001,828713,2020000226939,105,2020008287131,39,41,400039,1,2,145,2,40,521,52100,2,2017,15,1006,29000,29000,"Computer and Mathematical Occupations"
2020,202001,828727,2020000227346,55,2020008287271,39,35,91039,1,1,55,1,78,465,46530,2,1998,27,0,12000,0,NA
2020,202001,828727,2020000227346,55,2020008287271,39,35,91039,1,2,51,2,72,453,45300,2,1998,27,3255,84000,60000,"Healthcare Practitioners and Technical Occupations"
2020,202001,828735,2020000227588,42,2020008287351,39,0,30039,1,3,112,1,23,518,51800,2,1998,22,7330,58000,58000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,828738,2020000227723,432,2020008287381,39,113,460439,1,1,432,1,72,500,50000,2,1983,49,0,29700,0,NA
2020,202001,828738,2020000227723,432,2020008287381,39,113,460439,1,2,468,2,65,500,50040,2,1993,33,0,8200,0,NA
2020,202001,828859,2020000231572,100,2020008288591,39,153,180239,1,1,100,1,21,524,52400,2,2019,6,4720,800,0,"Sales and Related Occupations:"
2020,202001,828859,2020000231572,100,2020008288591,39,153,180239,1,2,118,1,25,524,52400,2,2019,7,4720,5000,0,"Sales and Related Occupations:"
2020,202001,828859,2020000231572,100,2020008288591,39,153,180239,1,3,111,1,57,521,52120,2,1991,36,8990,23000,23000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828859,2020000231572,100,2020008288591,39,153,180239,1,4,108,2,53,521,52120,2,2014,6,9620,29000,29000,"Production, Transportation, and Material Moving Occupations"
2020,202001,828859,2020000231572,100,2020008288591,39,153,180239,1,5,138,2,77,521,52120,2,2019,6,0,8400,0,NA
2020,202001,828953,2020000233966,110,2020008289531,39,57,470039,1,3,139,1,31,300,30045,2,1990,31,4220,15000,15000,"Service Occupations"
2020,202001,829012,2020000235858,622,2020008290121,39,49,410439,1,1,622,1,30,534,53400,2,1994,26,5000,45000,45000,"Office and Administrative Support Occupations:"
